block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1791,64,75.4,9.3,1333.33333333,1612,0
1792,64,69.1,8.2,1333.33333333,375.267,0
1793,64,87.3,10.8,1333.33333333,951.134,0
1794,64,87.2,10.7,1333.33333333,1616.6,0
1795,64,83.8,10.1,1333.33333333,396.067,0
1796,64,119.3,18.9,1333.33333333,1019.534,0
1797,64,115.1,14.6,1333.33333333,1632.4,0
1798,64,83,10.4,1333.33333333,442.867,0
1799,64,136.3,16.1,1333.33333333,961.434,0
1800,64,72.9,8.3,1333.33333333,1628.3,1
1801,64,61.9,6.6,1333.33333333,385.167,0
1802,64,71.8,7.9,1333.33333333,944.034,0
1803,64,84.8,9,1333.33333333,1121.9,0
1804,64,62,8.4,1333.33333333,1780.767,0
1805,64,59.3,6.9,1333.33333333,526.734,0
1806,64,89,10.4,1333.33333333,1119.8,0
1807,64,206.2,89.2,1333.33333333,1788.067,0
1808,64,121.3,19.3,1333.33333333,695.134,0
1809,64,61,7.9,1333.33333333,1117.3,0
1810,64,60.9,7.6,1333.33333333,1780.567,0
1811,64,55.1,5.7,1333.33333333,525.034,0
1812,64,64.1,7.9,1333.33333333,1112.6,0
1813,64,94.8,11.8,1333.33333333,1784.867,0
1814,64,83.8,10.4,1333.33333333,572.134,0
1815,64,87.4,11.1,1333.33333333,1136.3,1
1816,64,80.5,8.8,1333.33333333,1780.367,0
1817,64,77.2,8.5,1333.33333333,549.034,0
1818,64,93.7,10,1333.33333333,1115.8,0
1819,64,121.7,41.8,1333.33333333,1867.167,0
1820,64,56.1,6,1333.33333333,672.834,0
1821,64,104.5,12.6,1333.33333333,1129.3,0
1822,64,77.6,12,1333.33333333,1801.567,0
1823,64,59.1,7.3,1333.33333333,563.034,0
1824,64,87.7,12.2,1333.33333333,1114.3,0
1825,64,83.9,11.9,1333.33333333,1787.767,0
1826,64,67.6,6.9,1333.33333333,559.734,0
1827,64,77.2,9.8,1333.33333333,1123.5,0
1828,64,78.1,9.5,1333.33333333,1788.267,0
1829,64,69.8,8.6,1333.33333333,554.434,0
1830,64,76.2,9.1,1333.33333333,1163.3,1
1831,64,132,24.8,1333.33333333,1788.267,0
1832,64,140.8,14,1333.33333333,612.934,0
1833,64,71.8,7.8,1333.33333333,1118.1,0
1834,64,133,14.2,1333.33333333,1796.267,0
1835,64,123.6,13.6,1333.33333333,625.734,0
1836,64,72,8,1333.33333333,620.6,0
1837,64,90.7,11.5,1333.33333333,831.267,0
1838,64,83.3,11.2,1333.33333333,1491.834,0
1839,64,74.4,8.7,1333.33333333,263.3,0
1840,64,76.1,9.1,1333.33333333,825.167,0
1841,64,77.8,9.5,1333.33333333,998.734,0
1842,64,71.4,7.5,1333.33333333,1660.7,0
1843,64,68.6,6.8,1333.33333333,420.167,0
1844,64,62.9,8.1,1333.33333333,544.134,0
1845,64,76.9,9.2,1333.33333333,1233.5,1
1846,64,79.7,9.8,1333.33333333,1886.367,0
1847,64,69.7,8.7,1333.33333333,653.934,0
1848,64,81.5,9.9,1333.33333333,1222.8,0
1849,64,69.2,7.4,1333.33333333,1880.367,0
1850,64,62.1,6.6,1333.33333333,633.134,0
1851,64,72.4,8,1333.33333333,1213.1,0
1852,64,102.4,11.3,1333.33333333,1895.567,0
1853,64,80.5,8.2,1333.33333333,690.334,0
1854,64,76.8,9.3,1333.33333333,1215.5,0
1855,64,81.5,11.6,1333.33333333,1886.367,0
1856,64,72.8,8.7,1333.33333333,655.934,0
1857,64,67.2,9.7,1333.33333333,1211.6,0
1858,64,89.4,11.1,1333.33333333,1889.167,0
1859,64,80.7,8.2,1333.33333333,670.734,0
1860,64,77.3,9.3,1333.33333333,1233.5,1
1861,64,63.9,7.6,1333.33333333,1881.667,0
1862,64,56.8,6.9,1333.33333333,629.334,0
1863,64,85.4,10.7,1333.33333333,1220.2,0
1864,64,89.8,10.8,1333.33333333,1887.867,0
1865,64,89.7,10.1,1333.33333333,670.034,0
1866,64,67.6,7.2,1333.33333333,1211.4,0
1867,64,69.3,7.5,1333.33333333,1877.267,0
1868,64,58.8,6.7,1333.33333333,630.534,0
1869,64,84.4,9.6,1333.33333333,1218.6,0
1870,64,63.8,8.1,1333.33333333,1875.767,0
1871,64,59.2,6.9,1333.33333333,623.234,0
1872,64,70,9.9,1333.33333333,1221.1,0
1873,64,92.5,14,1333.33333333,1888.467,0
1874,64,82.4,8.3,1333.33333333,672.534,0
1875,64,78.6,8.2,1333.33333333,1259.1,1
1876,64,76.1,7.6,1333.33333333,28.167,0
1877,64,59.9,7.6,1333.33333333,1558.534,0
1878,64,58.4,7,1333.33333333,302.7,0
1879,64,97.7,12.5,1333.33333333,941.667,0
1880,64,65.6,10.1,1333.33333333,1574.834,0
1881,64,56.6,5.7,1333.33333333,324.8,0
1882,64,84.3,9.5,1333.33333333,898.367,0
1883,64,98.6,10.6,1333.33333333,1075.734,0
1884,64,87.4,9.9,1333.33333333,1747,0
1885,64,78.1,8.8,1333.33333333,522.567,0
1886,64,85.2,10.9,1333.33333333,1098.834,0
1887,64,62.1,7.5,1333.33333333,1735.4,0
1888,64,60.8,6.9,1333.33333333,481.867,0
1889,64,61.2,7.3,1333.33333333,1068.334,0
1890,64,97.4,15.2,1333.33333333,1817.1,1
1891,64,83.8,8.4,1333.33333333,607.867,0
1892,64,65.6,7.8,1333.33333333,1073.934,0
1893,64,79.1,9.7,1333.33333333,1744,0
1894,64,70.6,8.6,1333.33333333,511.167,0
1895,64,74.8,9.4,1333.33333333,1075.334,0
1896,64,92.2,11.7,1333.33333333,1763.1,0
1897,64,81.2,8.2,1333.33333333,547.867,0
1898,64,84.3,9.7,1333.33333333,1078.334,0
1899,64,70,7.6,1333.33333333,1740,0
1900,64,61.9,6.7,1333.33333333,493.367,0
1901,64,88,9.7,1333.33333333,1077.134,0
1902,64,93.1,16.1,1333.33333333,1820,0
1903,64,74.1,9.1,1333.33333333,601.167,0
1904,64,81,11.1,1333.33333333,1078.634,0
1905,64,87.1,11,1333.33333333,1757.1,1
1906,64,81.1,8.3,1333.33333333,536.167,0
1907,64,93.5,11.9,1333.33333333,1083.134,0
1908,64,73.4,9,1333.33333333,1748.1,0
1909,64,68.8,8.4,1333.33333333,509.467,0
1910,64,63.7,8,1333.33333333,1074.434,0
1911,64,74.7,9.5,1333.33333333,1743.7,0
1912,64,68.2,6.9,1333.33333333,506.167,0
1913,64,98.7,11.6,1333.33333333,1092.534,0
1914,64,163.9,43,1333.33333333,1792.2,0
1915,64,119.9,13.9,1333.33333333,657.267,0
1916,64,83.6,9.5,1333.33333333,1085.434,0
1917,64,81.6,9.2,1333.33333333,1742.9,0
1918,64,75.2,8.3,1333.33333333,512.667,0
1919,64,78.6,9.3,1333.33333333,1076.734,0
1920,64,67.5,9.6,1333.33333333,1744.7,1
1921,64,53.7,5.5,1333.33333333,496.167,0
1922,64,89.9,11.4,1333.33333333,1084.734,0
1923,64,75.7,9.5,1333.33333333,1740.2,0
1924,64,68.4,7,1333.33333333,503.667,0
1925,64,91.9,11.2,1333.33333333,1084.534,0
1926,64,141.1,30.1,1333.33333333,1762.4,0
1927,64,94.1,12.7,1333.33333333,606.467,0
1928,64,63.3,7.6,1333.33333333,1068.734,0
1929,64,61.5,7.4,1333.33333333,1735.2,0
1930,64,60,7.1,1333.33333333,480.467,0
1931,64,82.6,9.3,1333.33333333,1089.834,0
1932,64,81.9,8.9,1333.33333333,1743.7,0
