block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1237,64,63.3,7.6,1333.33333333,931.967,0
1238,64,102.8,13.4,1333.33333333,1612.134,0
1239,64,88.8,9.5,1333.33333333,394.3,0
1240,64,69.4,10,1333.33333333,444.467,0
1241,64,74,9.7,1333.33333333,637.634,0
1242,64,77.6,9.1,1333.33333333,1306.2,0
1243,64,69.1,8,1333.33333333,61.067,0
1244,64,198.3,68,1333.33333333,1663.934,0
1245,64,129.7,16.5,1333.33333333,564.2,1
1246,64,64.5,8,1333.33333333,972.067,0
1247,64,80.4,13.9,1333.33333333,1642.734,0
1248,64,65.5,6.5,1333.33333333,400.3,0
1249,64,59.9,7.4,1333.33333333,970.767,0
1250,64,55.7,5.8,1333.33333333,1143.134,0
1251,64,99,13.8,1333.33333333,1821.1,0
1252,64,86.5,9.9,1333.33333333,599.467,0
1253,64,63.5,7.9,1333.33333333,1146.834,0
1254,64,67.9,8.1,1333.33333333,1807.2,0
1255,64,56.3,6.4,1333.33333333,550.067,0
1256,64,142.1,26.7,1333.33333333,1154.634,0
1257,64,67.5,7.6,1333.33333333,1813.6,0
1258,64,57.2,6.6,1333.33333333,556.367,0
1259,64,78.3,9.1,1333.33333333,1151.234,0
1260,64,94.6,11.4,1333.33333333,1858.8,1
1261,64,80.4,10,1333.33333333,632.567,0
1262,64,81.7,10,1333.33333333,1179.034,0
1263,64,82.1,9.3,1333.33333333,1846.1,0
1264,64,78.1,8,1333.33333333,607.067,0
1265,64,88.4,11.4,1333.33333333,1182.434,0
1266,64,80.1,12.5,1333.33333333,1853.8,0
1267,64,66.7,8.3,1333.33333333,610.967,0
1268,64,195.7,67.7,1333.33333333,1177.634,0
1269,64,101.5,11.5,1333.33333333,50.7,0
1270,64,125.8,25.1,1333.33333333,1515.567,0
1271,64,75,10.1,1333.33333333,320.534,0
1272,64,67.6,8.2,1333.33333333,845,0
1273,64,83.4,9.8,1333.33333333,1516.067,0
1274,64,68.9,8,1333.33333333,276.634,0
