block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
176,64,72.1,7.9,1333.33333333,334.334,0
177,64,87.7,9.6,1333.33333333,912.8,0
178,64,218.4,65.1,1333.33333333,1583.567,0
179,64,98.8,10.2,1333.33333333,484.234,0
180,64,71.7,9.2,1333.33333333,933.1,1
181,64,89.4,11.2,1333.33333333,1594.667,0
182,64,77.2,7.9,1333.33333333,363.334,0
183,64,78.8,10.8,1333.33333333,914.3,0
184,64,86.3,10.7,1333.33333333,1582.167,0
185,64,83.9,9.7,1333.33333333,347.634,0
186,64,89.5,11.7,1333.33333333,917.3,0
187,64,74.3,8.8,1333.33333333,1580.567,0
188,64,67.9,8.2,1333.33333333,331.834,0
189,64,101.2,11.4,1333.33333333,1437.2,0
190,64,88.1,10.1,1333.33333333,217.667,0
191,64,103.8,26.2,1333.33333333,1908.634,0
192,64,106.3,12,1333.33333333,689.7,0
193,64,82.9,9.5,1333.33333333,1243.567,0
194,64,65.5,7.8,1333.33333333,1907.634,0
195,64,52,5.4,1333.33333333,666.8,1
196,64,81.7,8.6,1333.33333333,1748.467,0
197,64,76.9,7.8,1333.33333333,509.334,0
198,64,65.5,6.7,1333.33333333,609.1,0
199,64,70.8,8.7,1333.33333333,1273.567,0
200,64,69.9,8,1333.33333333,21.134,0
201,64,93.8,13.4,1333.33333333,1614.1,0
202,64,84.7,10.3,1333.33333333,387.067,0
203,64,96,27.4,1333.33333333,452.834,0
204,64,63.1,7.5,1333.33333333,1113.7,0
205,64,82,9.4,1333.33333333,1787.267,0
206,64,73.3,8.2,1333.33333333,546.534,0
207,64,66.8,7.4,1333.33333333,1117,0
208,64,75.8,8.6,1333.33333333,1785.167,0
209,64,68.4,7.9,1333.33333333,537.934,0
210,64,93.6,10.8,1333.33333333,641,1
211,64,59.7,7.6,1333.33333333,978.967,0
212,64,61.3,9.4,1333.33333333,1645.434,0
213,64,53.8,5.5,1333.33333333,382,0
214,64,61.5,7.9,1333.33333333,999.967,0
215,64,62.9,9.1,1333.33333333,1645.934,0
216,64,76.5,9.2,1333.33333333,383.8,0
217,64,77.5,11.1,1333.33333333,982.267,0
218,64,65.6,9.2,1333.33333333,1651.634,0
219,64,55,6.7,1333.33333333,392.3,0
