block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
430,64,79.2,8.9,1333.33333333,706.034,0
431,333,367.6,39.3,6937.5,1405,0
432,1,22.8,4,20.8333333333,1395.3,1
433,7,20,2.5,145.833333333,1400.467,0
434,64,79.5,8.9,1333.33333333,1293.434,0
435,333,352.9,38.6,6937.5,134.5,0
436,1,29.6,5.3,20.8333333333,950.6,0
437,7,17.8,3.6,145.833333333,962.767,0
438,64,65.9,7.6,1333.33333333,849.734,0
439,333,490.1,53.2,6937.5,1548,0
440,1,22.2,4.1,20.8333333333,504.6,0
441,7,14,2,145.833333333,508.167,0
442,64,62.9,6.7,1333.33333333,390.734,0
443,333,299.4,34.3,6937.5,1076.1,0
444,1,20,3.1,20.8333333333,599.7,1
445,7,15.8,2,145.833333333,601.267,0
446,64,66.3,7.6,1333.33333333,486.634,0
447,333,562.3,195.7,6937.5,1161,0
448,1,24.3,4.1,20.8333333333,1141.6,0
449,7,14.5,1.8,145.833333333,1147.967,0
450,64,67.6,7.7,1333.33333333,1031.934,0
451,333,378.4,40.8,6937.5,1743.4,0
452,1,19.9,3.2,20.8333333333,704.8,0
453,7,16,2.1,145.833333333,706.267,0
454,64,64.9,7.5,1333.33333333,591.634,0
455,333,442.6,54.2,6937.5,1320.7,0
456,1,31.1,6,20.8333333333,1811.5,1
457,7,26.2,3.8,145.833333333,1826.067,0
458,64,117.1,14.6,1333.33333333,1732.634,0
459,333,507.9,58.1,6937.5,650.7,0
460,1,18.6,3.6,20.8333333333,346.3,0
461,7,17.8,2.2,145.833333333,346.867,0
462,64,74.8,8.4,1333.33333333,237.834,0
463,333,326,40.1,6937.5,1920.4,0
464,1,30.6,4.8,20.8333333333,1143.9,0
465,7,25,3.2,145.833333333,1156.967,0
466,64,112,16.5,1333.33333333,1057.634,0
467,333,303.5,34.3,6937.5,1640.9,0
468,1,16.6,3.1,20.8333333333,650.6,1
469,7,13.9,1.9,145.833333333,648.567,0
470,64,63.2,7.4,1333.33333333,531.834,0
471,333,332.8,44,6937.5,1260.6,0
472,1,21.4,3.8,20.8333333333,1643.5,0
473,7,16.3,2.1,145.833333333,1646.467,0
474,64,67,8,1333.33333333,1531.834,0
475,333,285.5,31.5,6937.5,340.9,0
476,1,23.3,5.3,20.8333333333,1209.3,0
477,7,20.5,3.4,145.833333333,1214.967,0
478,64,91.9,10.8,1333.33333333,1112.034,0
479,333,297.8,34.6,6937.5,1784.201,0
480,1,22.7,3.6,20.8333333333,296.8,1
481,7,16.4,1.9,145.833333333,301.767,0
482,64,70.9,9.2,1333.33333333,191.434,0
483,333,439.1,49.6,6937.5,1884.3,0
484,1,19,3.3,20.8333333333,844.4,0
485,7,16.1,2,145.833333333,845.167,0
486,64,65.8,7.6,1333.33333333,730.534,0
487,333,369.9,97.3,6937.5,1414.4,0
488,1,16.9,2.8,20.8333333333,1466.901,0
489,7,15.7,2,145.833333333,1465.467,0
490,64,68.2,8.2,1333.33333333,1350.534,0
491,333,288.2,30.8,6937.5,160.9,0
492,1,19.5,3.8,20.8333333333,1060.1,1
493,7,19.2,2.7,145.833333333,1062.067,0
494,64,84.8,9,1333.33333333,957.834,0
495,333,291.6,32.1,6937.5,1604.9,0
496,1,19.1,4.7,20.8333333333,1601.901,0
497,7,19.3,3.3,145.833333333,1603.367,0
498,64,88.9,10.9,1333.33333333,1498.934,0
499,333,408,44.8,6937.5,367,0
500,1,15,2.6,20.8333333333,1157.8,0
501,7,14.9,1.9,145.833333333,1154.167,0
502,64,283.9,193.6,1333.33333333,1038.934,0
503,333,357.2,38.7,6937.5,1775.4,0
504,1,16.3,3.1,20.8333333333,739.5,1
505,7,19.2,2.6,145.833333333,737.867,0
506,64,89.9,10.5,1333.33333333,634.334,0
507,333,358.7,39.1,6937.5,1316.401,0
508,1,216.3,199.4,20.8333333333,1288.8,0
509,7,131.4,103.6,145.833333333,1488.767,0
510,64,146.6,24.2,1333.33333333,1523.134,0
511,333,507.7,62,6937.5,596.6,0
512,1,21.4,3.9,20.8333333333,907.8,0
513,7,18.4,2.5,145.833333333,911.767,0
514,64,90.4,10.5,1333.33333333,806.934,0
515,333,301.8,33.1,6937.5,1482.9,0
516,1,15.4,3.6,20.8333333333,1492.3,1
517,7,23,2.9,145.833333333,1490.567,0
518,64,105.2,10.8,1333.33333333,1394.534,0
519,333,481.8,49.3,6937.5,300.1,0
520,1,15.3,3.3,20.8333333333,1048.3,0
521,7,18.9,2.4,145.833333333,1045.767,0
522,64,77.2,8.5,1333.33333333,938.334,0
523,333,292.6,31.4,6937.5,1606.5,0
524,1,18.7,3.7,20.8333333333,1104.9,0
525,7,20,2.4,145.833333333,1105.667,0
526,64,130.6,34.3,1333.33333333,1001.934,0
527,333,290.9,31.7,6937.5,1751.8,0
528,1,11.6,2.1,20.8333333333,760.2,1
529,7,15.1,2.3,145.833333333,753.567,0
530,64,72.2,8.4,1333.33333333,641.634,0
531,333,402,47.7,6937.5,1364.1,0
532,1,13.3,2.9,20.8333333333,1330.4,0
533,7,13.8,1.8,145.833333333,1325.167,0
534,64,61.8,6.6,1333.33333333,1208.034,0
535,333,359,37.6,6937.5,1902.9,0
536,1,14.5,3.2,20.8333333333,1156.9,0
537,7,17.3,2.8,145.833333333,1153.367,0
538,64,72.5,9.5,1333.33333333,1043.934,0
539,333,331,37.8,6937.5,1712.9,0
540,1,27.1,6.3,20.8333333333,801.5,1
541,7,21.7,3,145.833333333,811.267,0
542,64,95.6,10.2,1333.33333333,708.634,0
543,333,429.1,49.4,6937.5,1381.5,0
544,1,20.4,3.5,20.8333333333,1339.6,0
545,7,13.8,1.8,145.833333333,1341.567,0
546,64,65.3,7.5,1333.33333333,1224.734,0
547,333,304.9,33.4,6937.5,2011.5,0
548,1,19.3,3.8,20.8333333333,905.3,0
549,7,15.5,2.3,145.833333333,906.067,0
550,64,64,7.3,1333.33333333,790.434,0
551,333,511.8,61.7,6937.5,2046.1,0
552,1,17.1,3.2,20.8333333333,1292.1,1
553,7,15.9,2.5,145.833333333,1291.267,0
554,64,73.1,9.1,1333.33333333,1180.334,0
555,333,367.9,40.3,6937.5,1870.8,0
556,1,23.6,4.2,20.8333333333,842.5,0
557,7,24.8,3.3,145.833333333,849.167,0
558,64,198,95.2,1333.33333333,755.034,0
559,333,353.8,43,6937.5,1433.4,0
560,1,16.6,3.1,20.8333333333,1403.9,0
561,7,16.4,2.4,145.833333333,1402.267,0
562,64,74,8.7,1333.33333333,1291.334,0
563,333,337.3,37.5,6937.5,125.8,0
564,1,16.7,3.1,20.8333333333,984.6,1
565,7,14.6,2.3,145.833333333,982.867,0
566,64,63.8,7,1333.33333333,866.234,0
567,333,291.2,31.8,6937.5,1544,0
