block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
666,64,56.6,6.8,1333.33333333,488.3,0
667,64,78.8,9.4,1333.33333333,1075.767,0
668,64,207.6,61,1333.33333333,1754.034,0
669,64,112.1,13,1333.33333333,657.3,0
670,64,71.8,7.9,1333.33333333,1068.167,0
671,64,81.6,9.3,1333.33333333,1738.734,0
672,64,66.8,6.9,1333.33333333,508.1,0
673,64,81.5,8.4,1333.33333333,1075.167,0
674,64,90.9,11.6,1333.33333333,1750.934,0
675,64,82.4,10.9,1333.33333333,549.6,1
676,64,64.1,8.8,1333.33333333,1070.667,0
677,64,65.6,9.4,1333.33333333,1733.434,0
678,64,58.3,7,1333.33333333,482.6,0
679,64,64.7,8,1333.33333333,1067.167,0
680,64,183.8,70.5,1333.33333333,1762.634,0
681,64,88.4,12.4,1333.33333333,650.1,0
682,64,99.9,12,1333.33333333,1082.767,0
683,64,131.8,14,1333.33333333,1758.734,0
684,64,123.4,13.5,1333.33333333,587.6,0
685,64,72.3,7.6,1333.33333333,581.667,0
686,64,69.6,7.8,1333.33333333,1251.234,0
687,64,76.2,9.6,1333.33333333,1922.5,0
688,64,66.4,6.7,1333.33333333,686.867,0
689,64,75.6,9.5,1333.33333333,1254.034,0
690,64,90.8,13.9,1333.33333333,1946.9,1
691,64,81.9,10.4,1333.33333333,729.767,0
692,64,213.8,65.1,1333.33333333,1285.834,0
693,64,112.5,35.7,1333.33333333,187.8,0
694,64,120.6,15,1333.33333333,1597.367,0
695,64,111.9,13.9,1333.33333333,414.834,0
696,64,89.6,10.4,1333.33333333,429.4,0
697,64,77.2,9.8,1333.33333333,631.867,0
698,64,95.7,11.3,1333.33333333,1306.934,0
699,64,86.8,10.5,1333.33333333,93.5,0
700,64,74.4,11.1,1333.33333333,1637.367,0
701,64,83.3,10.2,1333.33333333,395.334,0
702,64,68.7,7.7,1333.33333333,970.3,0
703,64,81.2,9,1333.33333333,1665.667,0
704,64,67.5,8,1333.33333333,434.434,0
705,64,75.3,9.6,1333.33333333,991.5,1
706,64,69.1,11.2,1333.33333333,1645.667,0
707,64,69.6,10.4,1333.33333333,402.734,0
708,64,62.8,9,1333.33333333,966.1,0
709,64,98.5,13.8,1333.33333333,1644.467,0
710,64,86.1,10.5,1333.33333333,435.334,0
711,64,94.7,11.6,1333.33333333,976.8,0
712,64,72.5,9,1333.33333333,1137.467,0
713,64,81.6,8.5,1333.33333333,1600.534,0
714,64,79.2,8.1,1333.33333333,373.5,0
715,64,88.4,10.9,1333.33333333,956.767,0
716,64,137.7,37.4,1333.33333333,1793.234,0
717,64,139.7,22.4,1333.33333333,622.1,0
718,64,70.9,7.7,1333.33333333,927.867,0
719,64,99,12,1333.33333333,1599.234,0
720,64,87,10.4,1333.33333333,419.6,1
721,64,62.5,7.8,1333.33333333,924.867,0
722,64,62,7.5,1333.33333333,1600.234,0
723,64,55.9,7.4,1333.33333333,345.9,0
724,64,78.2,11.5,1333.33333333,935.767,0
725,64,74,9.2,1333.33333333,1599.534,0
726,64,72.4,8.9,1333.33333333,361.2,0
727,64,85.5,9.9,1333.33333333,937.167,0
728,64,98.8,12.2,1333.33333333,1604.334,0
729,64,80.5,8.4,1333.33333333,393.4,0
730,64,88.1,10.8,1333.33333333,941.767,0
731,64,65.8,7.9,1333.33333333,1602.234,0
732,64,57.1,6.7,1333.33333333,351.5,0
733,64,113.5,12.2,1333.33333333,946.567,0
734,64,74.2,8.2,1333.33333333,1594.934,0
735,64,60.2,6.6,1333.33333333,369.4,1
736,64,60.7,6.8,1333.33333333,925.767,0
737,64,86,10.8,1333.33333333,1612.634,0
738,64,74.5,7.5,1333.33333333,389.2,0
739,64,58.4,6.1,1333.33333333,960.167,0
740,64,65.2,9.7,1333.33333333,1636.534,0
741,64,59.4,7.4,1333.33333333,386.4,0
742,64,63.8,9.1,1333.33333333,961.667,0
743,64,73.6,9.2,1333.33333333,1629.134,0
744,64,69.2,8.1,1333.33333333,390.7,0
745,64,64,8,1333.33333333,961.667,0
746,64,97.9,12.8,1333.33333333,1641.934,0
747,64,82.6,8.5,1333.33333333,433.7,0
748,64,100,12,1333.33333333,976.767,0
749,64,70.3,7.6,1333.33333333,1628.734,0
750,64,66.3,7.3,1333.33333333,394,1
751,64,66.8,7.3,1333.33333333,958.567,0
752,64,71.1,8.2,1333.33333333,1633.134,0
753,64,57.2,6.7,1333.33333333,389,0
754,64,90.2,11.4,1333.33333333,982.167,0
755,64,74.5,10.2,1333.33333333,1635.534,0
756,64,69.5,8.8,1333.33333333,398.2,0
757,64,79.8,11.6,1333.33333333,971.067,0
758,64,79.6,11.7,1333.33333333,1636.534,0
759,64,70.8,8.6,1333.33333333,403.9,0
760,64,86.7,10.3,1333.33333333,994.267,0
761,64,83,9.7,1333.33333333,1638.234,0
762,64,81,9.6,1333.33333333,412.8,0
763,64,96.3,11.5,1333.33333333,976.567,0
764,64,64.2,7.6,1333.33333333,1638.134,0
765,64,57.8,6.8,1333.33333333,399.2,1
766,64,70.7,7.8,1333.33333333,962.967,0
767,64,91.7,10.1,1333.33333333,1633.134,0
768,64,88.1,9.7,1333.33333333,416.9,0
769,64,89.6,9.9,1333.33333333,965.967,0
770,64,76.4,9.3,1333.33333333,1634.234,0
771,64,68.4,8.7,1333.33333333,398.4,0
772,64,79.1,11,1333.33333333,972.567,0
773,64,79.7,11.3,1333.33333333,1636.534,0
774,64,71.1,9,1333.33333333,404.2,0
775,64,74.4,9.2,1333.33333333,964.367,0
776,64,75.5,9.5,1333.33333333,1632.234,0
777,64,68.1,8.3,1333.33333333,395.3,0
778,64,62.3,7.8,1333.33333333,974.267,0
779,64,80,9.6,1333.33333333,1635.934,0
780,64,70.5,8.3,1333.33333333,417.4,1
781,64,67.8,7.6,1333.33333333,964.167,0
782,64,141.8,35.9,1333.33333333,1646.434,0
783,64,93.7,10.7,1333.33333333,480.8,0
784,64,69,7.6,1333.33333333,961.067,0
785,64,73.6,8.4,1333.33333333,1629.734,0
786,64,66.7,6.8,1333.33333333,391,0
787,64,67.4,7,1333.33333333,962.167,0
788,64,74.6,9.5,1333.33333333,1634.334,0
789,64,69.3,9.1,1333.33333333,396.7,0
790,64,63.9,9.2,1333.33333333,964.867,0
791,64,78.3,11,1333.33333333,1629.734,0
792,64,71.5,8.8,1333.33333333,396.1,0
793,64,69.9,8.3,1333.33333333,963.767,0
794,64,78,9.9,1333.33333333,1647.634,0
795,64,68.5,8.4,1333.33333333,427.7,1
796,64,75.5,9.4,1333.33333333,965.767,0
797,64,60.8,7.4,1333.33333333,1626.934,0
798,64,57.4,7,1333.33333333,371.8,0
799,64,65.8,7.1,1333.33333333,962.567,0
800,64,70.1,7.7,1333.33333333,1627.234,0
801,64,62.7,6.8,1333.33333333,381.6,0
802,64,63.8,6.8,1333.33333333,958.867,0
803,64,59.6,7,1333.33333333,1624.934,0
804,64,55.1,5.6,1333.33333333,368.4,0
805,64,65.9,9.9,1333.33333333,970.067,0
806,64,75.5,9.8,1333.33333333,1633.934,0
807,64,70.5,8.5,1333.33333333,397.1,0
808,64,63.9,9.2,1333.33333333,959.567,0
809,64,62.6,7.5,1333.33333333,1626.734,0
810,64,57.7,6.9,1333.33333333,380.9,1
811,64,153.7,34.4,1333.33333333,1021.367,0
812,64,78.9,10.4,1333.33333333,1635.934,0
813,64,66.4,6.7,1333.33333333,402.7,0
814,64,77.3,9,1333.33333333,967.467,0
815,64,70.7,7.7,1333.33333333,1635.134,0
816,64,62.9,6.6,1333.33333333,389.8,0
817,64,96,10.5,1333.33333333,972.167,0
818,64,83.1,9.5,1333.33333333,1636.934,0
819,64,66,6.7,1333.33333333,408.1,0
820,64,82.6,10.9,1333.33333333,971.167,0
821,64,61.6,9.1,1333.33333333,1629.834,0
822,64,57.2,7,1333.33333333,375,0
823,64,124.2,28,1333.33333333,1000.767,0
824,64,78.2,11.5,1333.33333333,1632.534,0
825,64,68.4,8.4,1333.33333333,415,1
826,64,78.2,10,1333.33333333,966.967,0
827,64,76.5,9.6,1333.33333333,1638.834,0
828,64,68.6,8.5,1333.33333333,403.3,0
829,64,118.5,14.3,1333.33333333,980.367,0
830,64,83.6,9.7,1333.33333333,1634.434,0
831,64,71.7,8.1,1333.33333333,405.9,0
832,64,84.1,9,1333.33333333,969.567,0
833,64,84.5,9.6,1333.33333333,1636.734,0
834,64,72.8,8,1333.33333333,409,0
835,64,130.2,31.9,1333.33333333,978.567,0
836,64,89.5,11.4,1333.33333333,1640.734,0
837,64,82.8,10.9,1333.33333333,422,0
838,64,64.8,9.4,1333.33333333,964.967,0
839,64,85.3,10.5,1333.33333333,1639.334,0
840,64,83.9,10.4,1333.33333333,433.1,1
841,64,69,8.2,1333.33333333,966.867,0
842,64,93.6,11.8,1333.33333333,1641.034,0
843,64,81.9,10.1,1333.33333333,426.8,0
844,64,82.8,9.8,1333.33333333,973.467,0
845,64,88.5,12.3,1333.33333333,1146.834,0
846,64,131.3,13.9,1333.33333333,2134.6,0
847,64,122,13.1,1333.33333333,963.567,0
848,64,71.4,7.6,1333.33333333,1449.834,0
849,64,61.7,6.8,1333.33333333,204.9,0
850,64,74.4,9.2,1333.33333333,1791.967,0
851,64,66.2,6.8,1333.33333333,553.934,0
852,64,80.3,8.2,1333.33333333,1127.9,0
853,64,73.6,10,1333.33333333,1790.867,0
854,64,70.6,8.3,1333.33333333,552.234,0
855,64,99.2,13.9,1333.33333333,1143,1
856,64,90.5,11.7,1333.33333333,1794.167,0
857,64,83.6,8.5,1333.33333333,577.034,0
858,64,65.8,8.1,1333.33333333,1128.2,0
859,64,65.7,8.4,1333.33333333,1299.367,0
860,64,57.5,6.9,1333.33333333,49.334,0
861,64,92.2,11.1,1333.33333333,1636.9,0
862,64,88.2,10.8,1333.33333333,421.667,0
863,64,106.6,12.2,1333.33333333,976.934,0
864,64,73.9,8.2,1333.33333333,1140.4,0
865,64,98.4,11,1333.33333333,1810.067,0
866,64,92,10,1333.33333333,600.834,0
867,64,88.1,10.2,1333.33333333,1142.9,0
868,64,96,14,1333.33333333,1816.567,0
869,64,87.1,11.1,1333.33333333,606.334,0
870,64,67,9.7,1333.33333333,1160.5,1
871,64,63.6,9.4,1333.33333333,1807.967,0
872,64,59,7.9,1333.33333333,555.034,0
873,64,62.2,7.8,1333.33333333,1141.1,0
874,64,63.4,8.9,1333.33333333,2313.667,0
875,64,54.8,6.8,1333.33333333,1060.734,0
876,64,60.1,7.4,1333.33333333,1185.8,0
877,64,103,11.5,1333.33333333,1862.567,0
878,64,94.5,10.7,1333.33333333,657.034,0
879,64,85.1,9.6,1333.33333333,1190.7,0
880,64,80.6,8.9,1333.33333333,1856.567,0
881,64,73.4,8.2,1333.33333333,624.834,0
882,64,84.1,9.5,1333.33333333,1193.5,0
883,64,78.9,9.5,1333.33333333,1865.467,0
884,64,65.8,6.7,1333.33333333,631.634,0
885,64,92.5,13.8,1333.33333333,1220.8,1
886,64,65,9.4,1333.33333333,1359.367,0
887,64,56.6,6.9,1333.33333333,108.534,0
888,64,79.1,11.8,1333.33333333,1207.7,0
889,64,78.1,9.7,1333.33333333,1869.867,0
890,64,70,9.3,1333.33333333,636.034,0
891,64,65.8,8.1,1333.33333333,1202.3,0
892,64,81.3,9.9,1333.33333333,1874.967,0
893,64,70.8,8.4,1333.33333333,644.134,0
894,64,107.3,12.2,1333.33333333,1216.9,0
895,64,76.7,8.8,1333.33333333,1880.267,0
896,64,58.4,6.4,1333.33333333,640.834,0
897,64,76.7,8.4,1333.33333333,1202.6,0
898,64,69.2,7.9,1333.33333333,1869.267,0
899,64,56.4,6.7,1333.33333333,622.134,0
900,64,69.4,8.3,1333.33333333,1220,1
901,64,81.4,11.9,1333.33333333,1873.967,0
902,64,69.4,8.6,1333.33333333,643.534,0
903,64,67.8,9.5,1333.33333333,1207.1,0
904,64,66.2,9.6,1333.33333333,1873.667,0
905,64,54.8,6.8,1333.33333333,623.634,0
906,64,73.7,9.2,1333.33333333,1216.1,0
907,64,135.8,43.5,1333.33333333,1879.167,0
908,64,87.7,10.8,1333.33333333,705.634,0
909,64,103.8,12.1,1333.33333333,1218.6,0
910,64,111.3,12.6,1333.33333333,1879.967,0
911,64,95.7,11,1333.33333333,683.234,0
912,64,72.9,8.1,1333.33333333,1201.7,0
